,bank.type,bank.value,bankLabel.xml:lang,bankLabel.type,bankLabel.value,countryLabel.xml:lang,countryLabel.type,countryLabel.value,instanceLabel.xml:lang,instanceLabel.type,instanceLabel.value,viafid.type,viafid.value,deathyear.datatype,deathyear.type,deathyear.value,website.type,website.value,bankDescription.xml:lang,bankDescription.type,bankDescription.value,bankAltLabel.xml:lang,bankAltLabel.type,bankAltLabel.value,twitter.type,twitter.value,isin.type,isin.value,gid.type,gid.value,permid.type,permid.value,parent.type,parent.value,lei.type,lei.value
4214,uri,http://www.wikidata.org/entity/Q80438,en,literal,ATFBank,en,literal,Kazakhstan,en,literal,business,,,,,,uri,http://www.atfbank.kz/,de,literal,Geschäftsbetrieb in Kasachstan,,,,,,,,literal,/g/121hf79f,,,,,,
4215,uri,http://www.wikidata.org/entity/Q80438,en,literal,ATFBank,en,literal,Kazakhstan,en,literal,enterprise,,,,,,uri,http://www.atfbank.kz/,de,literal,Geschäftsbetrieb in Kasachstan,,,,,,,,literal,/g/121hf79f,,,,,,
4216,uri,http://www.wikidata.org/entity/Q143833,en,literal,kaspi bank,en,literal,Kazakhstan,en,literal,bank,,,,,,uri,https://kaspi.kz,en,literal,kazach financial institution,,,,literal,Kaspi_kz,,,literal,/g/120t3rrk,,,,,,
4217,uri,http://www.wikidata.org/entity/Q143833,en,literal,kaspi bank,en,literal,Kazakhstan,en,literal,business,,,,,,uri,https://kaspi.kz,en,literal,kazach financial institution,,,,literal,Kaspi_kz,,,literal,/g/120t3rrk,,,,,,
4218,uri,http://www.wikidata.org/entity/Q143833,en,literal,kaspi bank,en,literal,Kazakhstan,en,literal,enterprise,,,,,,uri,https://kaspi.kz,en,literal,kazach financial institution,,,,literal,Kaspi_kz,,,literal,/g/120t3rrk,,,,,,
4219,uri,http://www.wikidata.org/entity/Q648059,en,literal,Temirbank,en,literal,Kazakhstan,en,literal,bank,,,,,,uri,http://www.temirbank.kz/,en,literal,Kazakh bank,,,,,,,,literal,/g/122xf2b8,,,,,,
4220,uri,http://www.wikidata.org/entity/Q648059,en,literal,Temirbank,en,literal,Kazakhstan,en,literal,business,,,,,,uri,http://www.temirbank.kz/,en,literal,Kazakh bank,,,,,,,,literal,/g/122xf2b8,,,,,,
4221,uri,http://www.wikidata.org/entity/Q648059,en,literal,Temirbank,en,literal,Kazakhstan,en,literal,enterprise,,,,,,uri,http://www.temirbank.kz/,en,literal,Kazakh bank,,,,,,,,literal,/g/122xf2b8,,,,,,
4222,uri,http://www.wikidata.org/entity/Q806678,en,literal,Bank of Cyprus,en,literal,Cyprus,en,literal,bank,literal,124393162,,,,uri,http://www.bankofcyprus.com,en,literal,Cypriot financial services company,,,,literal,BankofCyprus_,literal,CY0000100111,,,literal,4295870375,,,,
4223,uri,http://www.wikidata.org/entity/Q806678,en,literal,Bank of Cyprus,en,literal,Cyprus,en,literal,financial institution,literal,124393162,,,,uri,http://www.bankofcyprus.com,en,literal,Cypriot financial services company,,,,literal,BankofCyprus_,literal,CY0000100111,,,literal,4295870375,,,,
4224,uri,http://www.wikidata.org/entity/Q806678,en,literal,Bank of Cyprus,en,literal,Cyprus,en,literal,credit institution,literal,124393162,,,,uri,http://www.bankofcyprus.com,en,literal,Cypriot financial services company,,,,literal,BankofCyprus_,literal,CY0000100111,,,literal,4295870375,,,,
4225,uri,http://www.wikidata.org/entity/Q806678,en,literal,Bank of Cyprus,en,literal,Cyprus,en,literal,public company,literal,124393162,,,,uri,http://www.bankofcyprus.com,en,literal,Cypriot financial services company,,,,literal,BankofCyprus_,literal,CY0000100111,,,literal,4295870375,,,,
4226,uri,http://www.wikidata.org/entity/Q806678,en,literal,Bank of Cyprus,en,literal,Cyprus,en,literal,business,literal,124393162,,,,uri,http://www.bankofcyprus.com,en,literal,Cypriot financial services company,,,,literal,BankofCyprus_,literal,CY0000100111,,,literal,4295870375,,,,
4227,uri,http://www.wikidata.org/entity/Q806678,en,literal,Bank of Cyprus,en,literal,Cyprus,en,literal,enterprise,literal,124393162,,,,uri,http://www.bankofcyprus.com,en,literal,Cypriot financial services company,,,,literal,BankofCyprus_,literal,CY0000100111,,,literal,4295870375,,,,
4228,uri,http://www.wikidata.org/entity/Q806678,en,literal,Bank of Cyprus,en,literal,Cyprus,en,literal,bank,literal,129629117,,,,uri,http://www.bankofcyprus.com,en,literal,Cypriot financial services company,,,,literal,BankofCyprus_,literal,CY0000100111,,,literal,4295870375,,,,
4229,uri,http://www.wikidata.org/entity/Q806678,en,literal,Bank of Cyprus,en,literal,Cyprus,en,literal,financial institution,literal,129629117,,,,uri,http://www.bankofcyprus.com,en,literal,Cypriot financial services company,,,,literal,BankofCyprus_,literal,CY0000100111,,,literal,4295870375,,,,
4230,uri,http://www.wikidata.org/entity/Q806678,en,literal,Bank of Cyprus,en,literal,Cyprus,en,literal,credit institution,literal,129629117,,,,uri,http://www.bankofcyprus.com,en,literal,Cypriot financial services company,,,,literal,BankofCyprus_,literal,CY0000100111,,,literal,4295870375,,,,
4231,uri,http://www.wikidata.org/entity/Q806678,en,literal,Bank of Cyprus,en,literal,Cyprus,en,literal,public company,literal,129629117,,,,uri,http://www.bankofcyprus.com,en,literal,Cypriot financial services company,,,,literal,BankofCyprus_,literal,CY0000100111,,,literal,4295870375,,,,
4232,uri,http://www.wikidata.org/entity/Q806678,en,literal,Bank of Cyprus,en,literal,Cyprus,en,literal,business,literal,129629117,,,,uri,http://www.bankofcyprus.com,en,literal,Cypriot financial services company,,,,literal,BankofCyprus_,literal,CY0000100111,,,literal,4295870375,,,,
4233,uri,http://www.wikidata.org/entity/Q806678,en,literal,Bank of Cyprus,en,literal,Cyprus,en,literal,enterprise,literal,129629117,,,,uri,http://www.bankofcyprus.com,en,literal,Cypriot financial services company,,,,literal,BankofCyprus_,literal,CY0000100111,,,literal,4295870375,,,,
4234,uri,http://www.wikidata.org/entity/Q806702,en,literal,Banka Kombëtare Tregtare,en,literal,Albania,en,literal,bank,,,,,,uri,http://www.bkt.com.al/,en,literal,Bank,en,literal,BKT,,,,,,,,,,,,
4235,uri,http://www.wikidata.org/entity/Q806702,en,literal,Banka Kombëtare Tregtare,en,literal,Albania,en,literal,business,,,,,,uri,http://www.bkt.com.al/,en,literal,Bank,en,literal,BKT,,,,,,,,,,,,
4236,uri,http://www.wikidata.org/entity/Q806702,en,literal,Banka Kombëtare Tregtare,en,literal,Albania,en,literal,enterprise,,,,,,uri,http://www.bkt.com.al/,en,literal,Bank,en,literal,BKT,,,,,,,,,,,,
4237,uri,http://www.wikidata.org/entity/Q869855,en,literal,Crnogorska komercijalna banka,en,literal,Montenegro,en,literal,bank,,,,,,uri,http://www.ckb.me/,,,,,,,,,,,,,,,,,,
4238,uri,http://www.wikidata.org/entity/Q1046186,en,literal,Halyk Bank,en,literal,Kazakhstan,en,literal,bank,,,,,,uri,http://www.halykbank.kz,en,literal,banking institution located in Kazakhstan,,,,literal,halykbank_kz,literal,KZ000A0LE0S4,,,,,,,,
4239,uri,http://www.wikidata.org/entity/Q1046186,en,literal,Halyk Bank,en,literal,Kazakhstan,en,literal,public company,,,,,,uri,http://www.halykbank.kz,en,literal,banking institution located in Kazakhstan,,,,literal,halykbank_kz,literal,KZ000A0LE0S4,,,,,,,,
4240,uri,http://www.wikidata.org/entity/Q1046186,en,literal,Halyk Bank,en,literal,Kazakhstan,en,literal,business,,,,,,uri,http://www.halykbank.kz,en,literal,banking institution located in Kazakhstan,,,,literal,halykbank_kz,literal,KZ000A0LE0S4,,,,,,,,
4241,uri,http://www.wikidata.org/entity/Q1046186,en,literal,Halyk Bank,en,literal,Kazakhstan,en,literal,enterprise,,,,,,uri,http://www.halykbank.kz,en,literal,banking institution located in Kazakhstan,,,,literal,halykbank_kz,literal,KZ000A0LE0S4,,,,,,,,
4242,uri,http://www.wikidata.org/entity/Q1168179,en,literal,Kazkommertsbank,en,literal,Kazakhstan,en,literal,bank,,,,,,uri,http://www.qazkom.kz/,en,literal,private bank located in Kazakhstan,,,,literal,halykbank_kz,literal,KZ000A0JC858,,,,,,,,
4243,uri,http://www.wikidata.org/entity/Q1168179,en,literal,Kazkommertsbank,en,literal,Kazakhstan,en,literal,business,,,,,,uri,http://www.qazkom.kz/,en,literal,private bank located in Kazakhstan,,,,literal,halykbank_kz,literal,KZ000A0JC858,,,,,,,,
4244,uri,http://www.wikidata.org/entity/Q1168179,en,literal,Kazkommertsbank,en,literal,Kazakhstan,en,literal,enterprise,,,,,,uri,http://www.qazkom.kz/,en,literal,private bank located in Kazakhstan,,,,literal,halykbank_kz,literal,KZ000A0JC858,,,,,,,,
4245,uri,http://www.wikidata.org/entity/Q1336498,en,literal,ForteBank,en,literal,Kazakhstan,en,literal,bank,,,,,,uri,http://www.alb.kz/,de,literal,Geschäftsbetrieb in Kasachstan,en,literal,"Temirbank, Alliance Bank, ABC Bank",literal,fortebankkz,,,literal,/g/1238m205,,,,,,
4246,uri,http://www.wikidata.org/entity/Q1336498,en,literal,ForteBank,en,literal,Kazakhstan,en,literal,business,,,,,,uri,http://www.alb.kz/,de,literal,Geschäftsbetrieb in Kasachstan,en,literal,"Temirbank, Alliance Bank, ABC Bank",literal,fortebankkz,,,literal,/g/1238m205,,,,,,
4247,uri,http://www.wikidata.org/entity/Q1336498,en,literal,ForteBank,en,literal,Kazakhstan,en,literal,enterprise,,,,,,uri,http://www.alb.kz/,de,literal,Geschäftsbetrieb in Kasachstan,en,literal,"Temirbank, Alliance Bank, ABC Bank",literal,fortebankkz,,,literal,/g/1238m205,,,,,,
4248,uri,http://www.wikidata.org/entity/Q1638772,en,literal,Nurbank,en,literal,Kazakhstan,en,literal,bank,,,,,,uri,http://www.nurbank.kz/,de,literal,Geschäftsbetrieb in Kasachstan,,,,,,,,literal,/g/1225qg60,,,,,,
4249,uri,http://www.wikidata.org/entity/Q1638772,en,literal,Nurbank,en,literal,Kazakhstan,en,literal,business,,,,,,uri,http://www.nurbank.kz/,de,literal,Geschäftsbetrieb in Kasachstan,,,,,,,,literal,/g/1225qg60,,,,,,
4250,uri,http://www.wikidata.org/entity/Q1638772,en,literal,Nurbank,en,literal,Kazakhstan,en,literal,enterprise,,,,,,uri,http://www.nurbank.kz/,de,literal,Geschäftsbetrieb in Kasachstan,,,,,,,,literal,/g/1225qg60,,,,,,
4251,uri,http://www.wikidata.org/entity/Q2001669,en,literal,National Bank of the Republic of Abkhazia,en,literal,Georgia,en,literal,bank,,,,,,uri,http://www.nb-ra.org/,en,literal,central bank,en,literal,Bank of Abkhazia,,,,,,,,,,,,
4252,uri,http://www.wikidata.org/entity/Q2001669,en,literal,National Bank of the Republic of Abkhazia,en,literal,Georgia,en,literal,central bank,,,,,,uri,http://www.nb-ra.org/,en,literal,central bank,en,literal,Bank of Abkhazia,,,,,,,,,,,,
4253,uri,http://www.wikidata.org/entity/Q2001669,en,literal,National Bank of the Republic of Abkhazia,en,literal,Georgia,en,literal,business,,,,,,uri,http://www.nb-ra.org/,en,literal,central bank,en,literal,Bank of Abkhazia,,,,,,,,,,,,
4254,uri,http://www.wikidata.org/entity/Q2127541,en,literal,Raiffeisen Albania,en,literal,Albania,en,literal,bank,,,,,,uri,http://www.raiffeisen.al/,,,,,,,literal,RaiffeisenShqi,,,,,,,,,,
4255,uri,http://www.wikidata.org/entity/Q2127541,en,literal,Raiffeisen Albania,en,literal,Albania,en,literal,business,,,,,,uri,http://www.raiffeisen.al/,,,,,,,literal,RaiffeisenShqi,,,,,,,,,,
4256,uri,http://www.wikidata.org/entity/Q2511104,en,literal,Banca Privada d'Andorra,en,literal,Andorra,en,literal,bank,literal,152842884,,,,uri,http://www.bpa.ad,,,,,,,,,,,,,,,,,,
4257,uri,http://www.wikidata.org/entity/Q2511104,en,literal,Banca Privada d'Andorra,en,literal,Andorra,en,literal,enterprise,literal,152842884,,,,uri,http://www.bpa.ad,,,,,,,,,,,,,,,,,,
4258,uri,http://www.wikidata.org/entity/Q3661910,en,literal,Cassa di Risparmio della Repubblica di San Marino,en,literal,San Marino,en,literal,bank,literal,134577156,,,,uri,http://www.carisp.sm/,en,literal,bank of San Marino,,,,,,,,,,,,,,,
4259,uri,http://www.wikidata.org/entity/Q3661910,en,literal,Cassa di Risparmio della Repubblica di San Marino,en,literal,San Marino,en,literal,business,literal,134577156,,,,uri,http://www.carisp.sm/,en,literal,bank of San Marino,,,,,,,,,,,,,,,
4260,uri,http://www.wikidata.org/entity/Q3661910,en,literal,Cassa di Risparmio della Repubblica di San Marino,en,literal,San Marino,en,literal,enterprise,literal,134577156,,,,uri,http://www.carisp.sm/,en,literal,bank of San Marino,,,,,,,,,,,,,,,
4261,uri,http://www.wikidata.org/entity/Q4034837,en,literal,Bank of Baku,en,literal,Azerbaijan,en,literal,bank,,,,,,uri,http://www.bankofbaku.com,it,literal,banca azera,,,,,,,,,,,,,,,
4262,uri,http://www.wikidata.org/entity/Q4034837,en,literal,Bank of Baku,en,literal,Azerbaijan,en,literal,business,,,,,,uri,http://www.bankofbaku.com,it,literal,banca azera,,,,,,,,,,,,,,,
4263,uri,http://www.wikidata.org/entity/Q4034838,en,literal,Bank Respublika,en,literal,Azerbaijan,en,literal,bank,,,,,,uri,http://www.bankrespublika.az/?lang=en,,,,,,,,,,,,,,,,,,
4264,uri,http://www.wikidata.org/entity/Q4034838,en,literal,Bank Respublika,en,literal,Azerbaijan,en,literal,business,,,,,,uri,http://www.bankrespublika.az/?lang=en,,,,,,,,,,,,,,,,,,
4265,uri,http://www.wikidata.org/entity/Q4038741,,literal,Q4038741,en,literal,Moldova,en,literal,bank,,,,,,uri,http://www.fincombank.com,,,,,,,,,,,literal,/g/120x79cv,,,,,,
4266,uri,http://www.wikidata.org/entity/Q4038741,,literal,Q4038741,en,literal,Moldova,en,literal,business,,,,,,uri,http://www.fincombank.com,,,,,,,,,,,literal,/g/120x79cv,,,,,,
4267,uri,http://www.wikidata.org/entity/Q4044416,en,literal,Mobiasbanca - OTP Group S.A.,en,literal,Moldova,en,literal,bank,,,,,,uri,http://www.mobiasbanca.md,en,literal,Moldavian commercial bank,en,literal,Mobiasbanca - OTP Group S.A.,,,,,,,,,,,,
4268,uri,http://www.wikidata.org/entity/Q4044416,en,literal,Mobiasbanca - OTP Group S.A.,en,literal,Moldova,en,literal,business,,,,,,uri,http://www.mobiasbanca.md,en,literal,Moldavian commercial bank,en,literal,Mobiasbanca - OTP Group S.A.,,,,,,,,,,,,
4269,uri,http://www.wikidata.org/entity/Q4077350,en,literal,Development Bank of Kazakhstan,en,literal,Kazakhstan,en,literal,bank,,,,,,uri,http://www.kdb.kz/,de,literal,Geschäftsbetrieb in Kasachstan,,,,,,,,literal,/g/121hxwfs,,,,,,
4270,uri,http://www.wikidata.org/entity/Q4077350,en,literal,Development Bank of Kazakhstan,en,literal,Kazakhstan,en,literal,business,,,,,,uri,http://www.kdb.kz/,de,literal,Geschäftsbetrieb in Kasachstan,,,,,,,,literal,/g/121hxwfs,,,,,,
4271,uri,http://www.wikidata.org/entity/Q4153367,en,literal,SB Sberbank of Russia JSC,en,literal,Kazakhstan,en,literal,bank,,,,,,uri,http://www.sberbank.kz,de,literal,Geschäftsbetrieb in Kasachstan,,,,,,,,,,,,,,,
4272,uri,http://www.wikidata.org/entity/Q4153367,en,literal,SB Sberbank of Russia JSC,en,literal,Kazakhstan,en,literal,business,,,,,,uri,http://www.sberbank.kz,de,literal,Geschäftsbetrieb in Kasachstan,,,,,,,,,,,,,,,
4273,uri,http://www.wikidata.org/entity/Q4180432,,literal,Q4180432,en,literal,Kazakhstan,en,literal,bank,,,,,,uri,http://www.hcsbk.kz,de,literal,Geschäftsbetrieb in Kasachstan,,,,,,,,literal,/g/122qgpsk,,,,,,
4274,uri,http://www.wikidata.org/entity/Q4180432,,literal,Q4180432,en,literal,Kazakhstan,en,literal,business,,,,,,uri,http://www.hcsbk.kz,de,literal,Geschäftsbetrieb in Kasachstan,,,,,,,,literal,/g/122qgpsk,,,,,,
4275,uri,http://www.wikidata.org/entity/Q4524085,en,literal,Shinkhan Bank Kazakhstan,en,literal,Kazakhstan,en,literal,bank,,,,,,,,de,literal,Bank in Kasachstan,,,,,,,,literal,/g/1236m_3d,,,,,,
4276,uri,http://www.wikidata.org/entity/Q4856195,en,literal,Bank of Valletta,en,literal,Malta,en,literal,bank,literal,140068244,,,,uri,http://www.bov.com/,en,literal,Maltese bank,,,,,,,,,,,,,,,
4277,uri,http://www.wikidata.org/entity/Q5253851,en,literal,Deli Bank,en,literal,Indonesia,en,literal,bank,,,,,,,,,,,,,,,,,,,,,,,,,
4278,uri,http://www.wikidata.org/entity/Q5635863,en,literal,HSBC Bank Malta,en,literal,Malta,en,literal,bank,,,,,,uri,http://www.hsbc.com.mt/,it,literal,banca maltese,,,,,,,,,,,,,,,
4279,uri,http://www.wikidata.org/entity/Q5907815,en,literal,Ibercaja Banco,en,literal,Spain,en,literal,stock exchange,,,,,,uri,https://www.ibercaja.es,en,literal,Spanish bank based in Zaragoza,en,literal,IBERCAJA,literal,ibercaja,,,literal,/g/1q6g7k3f9,,,,,,
4280,uri,http://www.wikidata.org/entity/Q5907815,en,literal,Ibercaja Banco,en,literal,Spain,en,literal,bank,,,,,,uri,https://www.ibercaja.es,en,literal,Spanish bank based in Zaragoza,en,literal,IBERCAJA,literal,ibercaja,,,literal,/g/1q6g7k3f9,,,,,,
4281,uri,http://www.wikidata.org/entity/Q5907815,en,literal,Ibercaja Banco,en,literal,Spain,en,literal,financial institution,,,,,,uri,https://www.ibercaja.es,en,literal,Spanish bank based in Zaragoza,en,literal,IBERCAJA,literal,ibercaja,,,literal,/g/1q6g7k3f9,,,,,,
4282,uri,http://www.wikidata.org/entity/Q5907815,en,literal,Ibercaja Banco,en,literal,Spain,en,literal,business,,,,,,uri,https://www.ibercaja.es,en,literal,Spanish bank based in Zaragoza,en,literal,IBERCAJA,literal,ibercaja,,,literal,/g/1q6g7k3f9,,,,,,
4283,uri,http://www.wikidata.org/entity/Q5919557,en,literal,Inversis Banco,en,literal,Spain,en,literal,bank,,,,,,uri,https://www.inversis.com,en,literal,Spanish financial institution,,,,,,,,literal,/g/121j1m0d,,,uri,http://www.wikidata.org/entity/Q578252,,
4284,uri,http://www.wikidata.org/entity/Q6057456,en,literal,Intesa Sanpaolo Bank Albania,en,literal,Albania,en,literal,bank,,,,,,uri,http://www.intesasanpaolobank.al,en,literal,albanian bank,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q1343118,,
4285,uri,http://www.wikidata.org/entity/Q6366720,en,literal,Kapital Bank,en,literal,Azerbaijan,en,literal,bank,,,,,,uri,http://www.kapitalbank.az/?/,en,literal,commerical bank in Azerbaijan,,,,,,,,,,,,,,,
4286,uri,http://www.wikidata.org/entity/Q6392928,en,literal,Banco Español del Río de la Plata,en,literal,Spain,en,literal,bank,literal,134356060,,,,,,en,literal,defunct Argentinian financial institution,,,,,,,,literal,/g/1hb_g66f_,,,,,,
4287,uri,http://www.wikidata.org/entity/Q6496310,en,literal,Santander,en,literal,Spain,en,literal,bank,literal,135478920,,,,uri,https://www.santander.com/,en,literal,"Bank company based in Cantabria, Spain",,,,literal,santander_es,,,,,,,,,,
4288,uri,http://www.wikidata.org/entity/Q6496310,en,literal,Santander,en,literal,Spain,en,literal,business,literal,135478920,,,,uri,https://www.santander.com/,en,literal,"Bank company based in Cantabria, Spain",,,,literal,santander_es,,,,,,,,,,
4289,uri,http://www.wikidata.org/entity/Q6541585,en,literal,Liberty Bank,en,literal,Georgia,en,literal,bank,,,,,,uri,https://www.libertybank.ge,en,literal,Georgian private bank,,,,,,,,,,,,,,,
4290,uri,http://www.wikidata.org/entity/Q7192547,en,literal,APS Bank,en,literal,Malta,en,literal,bank,literal,158525648,,,,uri,http://www.apsbank.com.mt/,it,literal,banca maltese,,,,,,,,,,,,,,,
4291,uri,http://www.wikidata.org/entity/Q7246343,en,literal,Zagreb Economic Bank,en,literal,Croatia,en,literal,bank,literal,131093117,,,,uri,http://www.pbz.hr,en,literal,second largest Croatian banking company,en,literal,"PBZ, Privredna banka Zagreb",,,,,,,,,,,,
4292,uri,http://www.wikidata.org/entity/Q7246343,en,literal,Zagreb Economic Bank,en,literal,Croatia,en,literal,financial institution,literal,131093117,,,,uri,http://www.pbz.hr,en,literal,second largest Croatian banking company,en,literal,"PBZ, Privredna banka Zagreb",,,,,,,,,,,,
4293,uri,http://www.wikidata.org/entity/Q7246343,en,literal,Zagreb Economic Bank,en,literal,Croatia,en,literal,business,literal,131093117,,,,uri,http://www.pbz.hr,en,literal,second largest Croatian banking company,en,literal,"PBZ, Privredna banka Zagreb",,,,,,,,,,,,
4294,uri,http://www.wikidata.org/entity/Q7809112,en,literal,Tirana Bank,en,literal,Albania,en,literal,bank,,,,,,uri,http://www.tiranabank.al/,en,literal,Albanian bank based in Tirana,,,,,,,,,,,,,,,
4295,uri,http://www.wikidata.org/entity/Q8241158,en,literal,Banc Agrícol i Comercial d'Andorra,en,literal,Andorra,en,literal,bank,,,,,,,,,,,,,,,,,,literal,/g/120y857k,,,,,,
4296,uri,http://www.wikidata.org/entity/Q10669782,,literal,Q10669782,en,literal,Sweden,en,literal,bank,literal,155356349,,,,,,,,,,,,,,,,,,,,,,,
4297,uri,http://www.wikidata.org/entity/Q10671111,en,literal,Skånes Enskilda Bank,en,literal,Sweden,en,literal,bank,,,,,,,,,,,,,,,,,,,,,,,,,
4298,uri,http://www.wikidata.org/entity/Q10671156,,literal,Q10671156,en,literal,Sweden,en,literal,bank,,,,,,,,,,,,,,,,,,,,,,,,,
4299,uri,http://www.wikidata.org/entity/Q10671165,,literal,Q10671165,en,literal,Sweden,en,literal,bank,,,,,,,,,,,,,,,,,,,,,,,,,
